OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,ShapeSTArea,ShapeSTLength
28676,45364.9095,N,201900144,565000,2019/01/02 08:00:00+00,{20B283AF-1BAF-4212-9928-84C521597FC3},11,213324.786934177,2139.99885317728
28823,56311.0210,N,201900138,419700,2019/01/02 08:00:00+00,{A3CF3EC9-8DC9-413D-B108-E68F0A94E7C3},11,11920.8776134627,444.634978062608
28864,36046.9041,N,201900115,625000,2019/01/02 08:00:00+00,{3F3462BF-CD34-4830-9CC5-02892A420F00},11,244262.394569076,2469.13112832565
28895,36304.2009,N,201900147,79000,2019/01/02 08:00:00+00,{804801E4-2A01-4730-A50E-950C6BB43067},11,7680.03468284956,376.000551371571
28928,35033.1407,Y,201900104,219000,2019/01/02 08:00:00+00,{21C67AFF-E399-4C77-937D-F4120083D11C},91,6244.22309225627,349.773503399131
28981,26251.3205,Y,201900145,69900,2019/01/02 08:00:00+00,{1915E841-B52A-4F80-A6AE-24D701BE5672},91,17742.2556349855,556.923211459234
29181,35334.0309,N,201900132,145000,2019/01/02 08:00:00+00,{99DC0E24-E514-482B-ADB3-2524EDCE101D},11,9124.48539999443,406.53725547755
29196,36323.2607,N,201900108,120000,2019/01/02 08:00:00+00,{776C4312-E184-4482-81D3-47B70A1FFA18},11,6340.54184928156,353.795553509249
29231,35084.2214,N,201900130,113000,2019/01/02 08:00:00+00,{B8481014-4DD3-4366-AF67-E06F26413797},11,4783.07457792546,351.367212786646
29303,36313.0624,N,201900137,207650,2019/01/02 08:00:00+00,{941F8B25-782A-4F0A-929F-D9388950D994},11,5750.25403974149,329.999031730097
29375,25023.1008,N,201900125,281000,2019/01/02 08:00:00+00,{242B08D4-BA31-4300-92D8-0A779D0117DC},11,5230.23107082075,322.54510376922
29428,35244.2508,Y,201900142,278937,2019/01/02 08:00:00+00,{1CCBE969-653F-4C6F-AA31-B0DD3BBD485B},91,5608.77402488785,324.342194434975
29487,45032.9039,N,201900184,120000,2019/01/03 08:00:00+00,{5D1CA925-EF01-445C-B878-CC797D3C815D},11,15993.2348019143,520.000438062675
29489,44032.1303,N,201900178,319588,2019/01/03 08:00:00+00,{CCD039FB-E5A6-4961-A6B7-0F89760EF03F},11,15895.7849055888,537.150549763593
29490,46313.2310,N,201900200,399000,2019/01/02 08:00:00+00,{8D61D32A-641F-4FFA-91FB-4DD3E1900972},11,17233.658847747,564.168482413161
29491,34051.0608,N,201900188,357000,2019/01/03 08:00:00+00,{C956DE17-C902-4C87-9AFE-A3958D39CD32},11,10121.2468895022,413.032391309348
29495,26264.1805,N,201900173,252500,2019/01/01 08:00:00+00,{63933211-98A0-4A12-83BD-45D9DB509A8F},11,8747.05805705723,389.924324555905
29508,35221.1025,N,201900172,140000,2019/01/02 08:00:00+00,{A001145D-118E-4338-898F-69EE3CAF2097},18,6456.70301131641,358.111953009035
29509,56353.9177,N,201900176,199500,2019/01/03 08:00:00+00,{3F9A2E95-0895-4FE4-9F0A-6A1E9D127446},18,74837.9334709118,1580.72548487518
29510,35341.2433,N,201900198,213950,2019/01/03 08:00:00+00,{646F1680-A21C-4A11-AFBA-A273B9505075},11,6198.62775445928,347.948131210134
29511,35094.2820,N,201900168,165000,2019/01/02 08:00:00+00,{7F4A842E-C9E0-4975-8C99-E44FAB3B415F},11,6996.96450073224,379.878520709703
29512,38232.0802,N,201900192,370000,2019/01/04 08:00:00+00,{8DF19C75-760E-491E-A0A6-0C90D9D0AD63},11,187058.374531284,1811.45130714359
29515,36333.2807,Y,201900164,232000,2019/01/02 08:00:00+00,{0087E957-CF44-46DA-9F64-1E2A02509CAE},91,5465.15295846736,318.792246511061
29517,35081.2307,N,201900167,120000,2019/01/03 08:00:00+00,{7BB280BE-6185-419B-8142-03203400C714},12,6620.84527767879,364.702985873251
29519,26361.3018,N,201900163,167000,2019/01/02 08:00:00+00,{F9F22CC1-9463-4A25-B62B-9CB98460929F},11,8101.52886008174,390.063168366894
29521,45124.1009,N,201900171,202500,2019/01/01 08:00:00+00,{6B77A0C8-C178-4E70-81B5-41C9B8F93151},11,6031.14036158751,326.594812733504
29522,25264.0604,N,201900174,329000,2019/01/03 08:00:00+00,{8B618939-B942-4A38-9126-F4E35B78D005},11,9600.52761369803,400.013153386527
29524,26223.0903,Y,201900196,59000,2019/01/03 08:00:00+00,{80850EAC-BFF6-4F05-9AAF-4283AA40B10C},91,13104.7943674873,467.931598852501
29525,25133.3142,N,201900181,435000,2019/01/02 08:00:00+00,{E608381D-CEDC-4603-849C-C5CA27C02273},11,3912.20923891309,294.560027149424
29528,45364.9082,N,201900387,400000,2019/01/07 08:00:00+00,{59F3E0C3-5A63-4A10-B6B4-723EFBFE6C9F},11,217001.260698529,2189.2422024805
29529,45342.0310,N,201900845,227000,2019/01/16 08:00:00+00,{B8CF9723-65BF-483E-8AA6-815F987425B7},11,12532.0417775017,436.653430821254
29530,45254.2207,N,201900671,340000,2019/01/08 08:00:00+00,{52D0F0BF-5EE6-4FD9-A852-31C2D40D8224},11,10539.9219859767,417.998664674924
29531,45273.0311,N,201900580,274900,2019/01/14 08:00:00+00,{B85D7B57-0CAC-4F74-A330-40E94526091F},11,12253.0640441771,440.208416555831
29532,45263.3710,N,201900474,392250,2019/01/07 08:00:00+00,{A2400E90-A05B-4A07-A5F3-536D385175C3},11,12715.9396388216,446.225300212272
29533,45271.2453,N,201900248,268500,2019/01/07 08:00:00+00,{C6F6C22E-FA83-443E-B024-0B87F311A705},11,14120.034476135,482.400809705118
29534,45272.1818,N,201900907,225000,2019/01/16 08:00:00+00,{58929646-C029-41F9-8B0D-5FA2252C96E0},11,11421.5426964835,440.213211891768
29535,45251.0407,N,201900491,390000,2019/01/03 08:00:00+00,{65AFBFA6-2C9C-4C72-9A8B-E7B430D5A79E},11,38676.9845159978,792.230123911613
29536,45223.1703,N,201900756,220000,2019/01/15 08:00:00+00,{0F9F14D4-5D8E-475E-BDD8-DD139A8BB1CD},11,15016.4563476661,500.341604466882
29537,45221.9151,N,201900534,320000,2019/01/15 08:00:00+00,{2081DF50-9BA1-4690-BC61-2515437C0B46},61,12349.7529226479,464.663461091198
29538,45331.3509,N,201900683,356000,2019/01/09 08:00:00+00,{03CBA80C-5D60-4509-8EDF-4DD627AB3E90},11,12069.3966446845,456.231749563573
29539,45282.4204,N,201900582,280000,2019/01/08 08:00:00+00,{28B37702-AF8A-4EC3-A6EA-68E02843F79F},11,13498.6005775573,469.972366531136
29540,45284.0920,N,201900355,255000,2019/01/08 08:00:00+00,{D4FE420C-217F-49FB-B15A-5A98235C29B8},11,9128.46965879152,400.360977986337
29541,45212.1626,N,201900551,275000,2019/01/11 08:00:00+00,{53AB0802-CD21-4614-8EA0-8D6831281B44},12,12389.020665798,454.231818153192
29542,45213.9302,N,201900782,252000,2019/01/11 08:00:00+00,{B9E0B975-2852-4AF2-867B-D1165DE41A91},11,13803.5938597519,483.463255379386
29543,45213.9087,N,201900405,255000,2019/01/07 08:00:00+00,{7F13B5CF-FEB1-419D-B43A-86BB42058F98},11,31161.463069095,823.239268346037
29544,45142.2001,N,201900301,283000,2019/01/07 08:00:00+00,{7E0152F7-9326-458E-A7B8-3D193B3BA88B},11,12458.3566345546,444.529120266347
29545,45143.1346,N,201900284,129900,2019/01/03 08:00:00+00,{25672C6A-34DF-4786-A0C5-17942191BF4E},11,9062.51532629073,392.204398126131
29546,45144.3110,N,201900838,223000,2019/01/16 08:00:00+00,{97AC2546-FD94-4FB4-8021-94DDFE32FEAB},11,7305.69628056606,337.406353381028
29547,45152.1902,N,201900718,173000,2019/01/16 08:00:00+00,{4CA2C179-036B-4409-98C0-D4E134F88F25},11,15338.493971909,530.906220847133
29548,45152.1518,N,201900295,18225000,2019/01/09 08:00:00+00,{D8A20ECA-0939-46F1-943E-33DEECFCBBBC},13,320376.404967749,2271.47918158393
29549,45152.1601,N,201900779,187500,2019/01/16 08:00:00+00,{A80B9683-A5CD-4D0E-A9AE-D823D5A34849},11,11479.275818517,440.113302398491
29550,45092.1117,N,201900314,214000,2019/01/08 08:00:00+00,{AEA838BF-5E20-4770-B493-4EAF94A8F27A},11,11999.7529091892,460.000284974828
29551,45092.0782,N,201900303,232500,2019/01/08 08:00:00+00,{82C9C891-AF30-4A57-88B7-D10C28A96F37},11,9899.95302921232,432.009179023225
29552,45032.0205,N,201900664,230500,2019/01/02 08:00:00+00,{C36A036A-8F2B-467A-BE82-F850B519A937},11,12007.484084423,460.187514552738
29553,45032.0212,N,201900588,100,2019/01/14 08:00:00+00,{1F29D94C-EDF9-440F-AC49-7618E638C033},11,12017.6544757853,460.440822727021
29554,45044.1113,N,201900543,259000,2019/01/08 08:00:00+00,{AE0115A9-93AC-4F89-B6DD-E570CF1EC081},12,11979.6531297239,441.970210531981
29555,45052.0438,N,201900630,284900,2019/01/14 08:00:00+00,{1E0E4DE3-F67B-4158-AE89-C63688800C5A},11,10637.8508226256,457.554347233395
29556,45062.0801,N,201900460,1200000,2019/01/07 08:00:00+00,{69B9E876-87E9-485D-B1A3-845342F1404B},11,103378.239459644,1382.91309746405
29557,45071.0709,N,201900831,146265,2019/01/18 08:00:00+00,{4B759673-8FE1-4BA8-BF96-D96AE71CA009},11,9121.16144149132,400.612102984302
29558,45072.6602,N,201900934,208000,2019/01/03 08:00:00+00,{B7211E83-876A-4F81-8CD3-8CEB0DFBDA8C},11,9749.87960135978,429.996632177633
29559,45074.2304,N,201900790,220000,2019/01/18 08:00:00+00,{6E1186A2-D9FC-4A19-8A44-599A67C6FFB0},12,12118.4678504759,439.605054290295
29560,45074.0323,N,201900840,192500,2019/01/16 08:00:00+00,{E11A9329-1F06-4C44-B1B9-14B5F09CFE76},11,11013.6217086327,443.744970034006
29561,45073.0803,N,201900616,135000,2019/01/10 08:00:00+00,{B96E32B7-B7A5-445D-84C1-E71D2C23D9E6},11,12008.3622977586,460.147346668274
29562,45082.1822,N,201900650,3700000,2019/01/15 08:00:00+00,{374913A5-ABE6-4C30-A503-2E77DE63D2E8},86,196779.887731731,1819.00836886303
29563,45083.0153,N,201900250,205000,2019/01/07 08:00:00+00,{4F1BF470-CA3E-45B4-90B3-999C05407562},11,9698.91142787966,413.859068875196
29564,45084.0502,N,201900746,215000,2019/01/17 08:00:00+00,{9AC4C9D8-D8A9-4D15-A151-C096543F503D},12,12236.7771469176,450.984017770121
29565,45172.0308,N,201900581,194000,2019/01/09 08:00:00+00,{D0A17502-D30E-4666-A96B-4329DC906CBF},11,11599.7693920641,449.998081781018
29566,45172.1411,N,201900672,137000,2019/01/10 08:00:00+00,{EB3B264A-0F36-4656-A2D9-27807FBC4246},11,13648.9196496183,530.003260833394
29567,45182.9035,Y,201900613,185000,2019/01/09 08:00:00+00,{A6B69EB9-184C-4A46-9C9D-5250865E710A},91,65340.0653575419,1056.00075628035
29568,45183.0275,Y,201900793,150000,2019/01/15 08:00:00+00,{7356A113-C413-4A07-8BB2-1BA05798E97D},91,15201.8980302247,499.144339153273
29569,45183.0278,Y,201900793,150000,2019/01/15 08:00:00+00,{98F0FB68-F0B1-4A32-9814-E640935F081C},91,15898.6446759179,512.348279552464
29570,45183.0277,Y,201900793,150000,2019/01/15 08:00:00+00,{79A74B2E-6F72-4031-84A3-AAFBB8D7BCBF},91,15885.2056008794,512.098041511536
29571,45183.9171,Y,201900235,26000,2019/01/03 08:00:00+00,{A39F80E5-4FA9-42A7-A39D-A42B263B5A27},47,14291.0047443865,528.753644622849
29572,45204.1513,N,201900749,155000,2019/01/10 08:00:00+00,{42FAEE4A-705C-43FB-B43F-0F2B2A612893},11,15000.0287302245,499.99945525601
29573,45345.3506,N,201900285,319000,2019/01/04 08:00:00+00,{C1451182-351E-488F-8650-CB3E8969B1B1},11,8059.86046230412,377.995840982956
29574,46353.2001,N,201900768,250000,2019/01/14 08:00:00+00,{A6494C58-C942-4FB1-8DAB-34BF60BD2AD7},11,14111.672865603,479.880538233759
29575,46353.1301,N,201900434,270000,2019/01/04 08:00:00+00,{D1DB29E7-07F9-4D32-B941-151D77547A83},11,14132.9523474398,473.5527542995
29576,55073.2705,N,201900720,280000,2019/01/10 08:00:00+00,{8590E590-FA9A-490F-9BAF-48BA75CB3F2B},11,6030.12489403512,341.205157752353
29577,55183.0225,N,201900785,225000,2019/01/17 08:00:00+00,{7B424EA3-FA10-4B11-AC21-B7878A7BB3AB},11,17170.3338799354,571.708107203603
29578,55173.2542,N,201900906,133500,2019/01/18 08:00:00+00,{5CE70EFE-E1D5-4218-AFA8-3095A495386A},18,7472.17600565282,365.995904057809
29579,55201.1212,N,201900533,225000,2019/01/14 08:00:00+00,{D1AC311D-7B4D-4512-8104-48F973EEE22F},11,5453.55394900917,318.273165135575
29580,55202.1201,N,201900712,243000,2019/01/09 08:00:00+00,{EB0DA23A-1605-4A1A-A05E-DBA8A0D92DBE},11,11844.4994360978,445.653188203017
29581,55194.1814,N,201900442,272500,2019/01/07 08:00:00+00,{F0C4D284-9710-49A2-A8FB-69F080AA491B},11,12872.7938785309,453.910498662183
29582,35123.0618,Y,201900511,72000,2019/01/11 08:00:00+00,{E15044B4-B71F-434D-AE49-6ECA84A9C55C},91,6349.47798381724,354.00042906013
29583,35123.0617,N,201900504,68000,2019/01/11 08:00:00+00,{3BC467D4-62C5-422C-A480-5A34C30FC47B},11,5999.4828624825,319.999604129235
29584,35123.0616,N,201900511,72000,2019/01/11 08:00:00+00,{C941D8AD-CCDD-41C6-AB4B-347DE0DDC18C},91,6699.41668666413,333.999351879345
29585,35241.0506,N,201900425,150000,2019/01/02 08:00:00+00,{D7F8AE30-ADC2-4F6A-8A04-B530C2BCD878},18,7621.05664975205,374.04361021933
29586,35242.2504,N,201900553,118500,2019/01/11 08:00:00+00,{3744321F-8A50-487D-A7BA-9ECDC4AD7A34},11,6825.63406454484,373.053316560921
29587,35241.3726,N,201900612,182000,2019/01/14 08:00:00+00,{331F39C2-6E61-4823-97FC-FA1C3A69B947},11,5715.00636069358,344.008386163566
29588,35242.2513,N,201900680,40000,2019/01/14 08:00:00+00,{11EACA4F-53DF-4D15-8B9D-322F4E848045},18,6817.76565818273,372.733232554073
29589,35243.0490,N,201900489,139000,2019/01/07 08:00:00+00,{4582583E-74F9-4B16-8E44-B91FC91F6F16},11,8412.06581748749,386.659714569865
29590,35234.9099,Y,201900267,586500,2019/01/04 08:00:00+00,{667AE35B-0B7F-482A-A0C1-99195A6002CA},85,1469107.13107577,5026.4476457329
29591,35233.1015,N,201900316,335000,2019/01/03 08:00:00+00,{44EF2CDA-51BB-4E09-BDC6-A3792AEC1F1C},11,6751.24870866828,370.38333287089
29592,35261.9092,N,201900225,306000,2019/01/04 08:00:00+00,{461168DB-80FE-4411-AA1C-062439ECC157},11,15625.1866459722,516.352372365004
29593,35262.0303,N,201900335,299000,2019/01/07 08:00:00+00,{8ACC1B17-5CA8-4EEB-9076-B6744A95A8AF},11,8481.42116594145,382.521413230529
29594,45062.2005,Y,201900626,462000,2019/01/15 08:00:00+00,{BE9078B5-7803-42FC-99CB-906D28E449D2},91,16177.4091705718,631.952272720685
29595,44032.1811,N,201900458,365000,2019/01/09 08:00:00+00,{1AB342AF-50B4-4C0F-B493-1B8859E82A48},11,9001.04854072455,371.571036629396
29596,54063.9037,N,201900727,625000,2019/01/16 08:00:00+00,{E8078DC1-5DF8-433F-8812-47E00E4346E0},11,697713.972564469,3409.21393464798
29597,44021.0407,N,201900438,473500,2019/01/10 08:00:00+00,{1024C7DD-A2C3-43AC-A9C1-4E7BE5E522A6},11,27508.0415156663,702.775568729232
29598,34021.1011,N,201900358,425000,2019/01/07 08:00:00+00,{4BC0FF10-E90C-4DE2-B4B8-EC25D018B54F},11,9892.1698687509,407.182657819979
29599,34022.0312,N,201900690,625000,2019/01/15 08:00:00+00,{90BA4E12-CF78-4D7E-BEDC-45C01FF230E2},11,12440.1718689936,456.170640160354
29600,35113.1316,N,201900609,450000,2019/01/11 08:00:00+00,{7A13B81C-3DCE-4D0F-BFF4-81DA10039E69},59,51648.6344598283,926.828843669788
29601,46311.3109,N,201900932,269000,2019/01/17 08:00:00+00,{B4E10F76-3CF6-488D-85BD-8D5261668063},11,9101.71853160639,400.017286942629
29602,46312.2101,N,201900757,300000,2019/01/10 08:00:00+00,{32A67B8D-752D-40A2-98A5-4305DBAAF273},11,7865.84380379829,372.055961145568
29603,46313.2306,Y,201900829,356206,2019/01/14 08:00:00+00,{185C93F1-1098-4E37-943D-31C544CA9122},91,9726.08166825261,431.953188733444
29604,55151.0602,N,201900379,290000,2019/01/08 08:00:00+00,{69D0CAD5-71D4-4C91-AD62-AC1D94627685},11,8707.75963134173,392.647186620691
29605,55153.1521,Y,201900505,92500,2019/01/07 08:00:00+00,{7580EDEB-7080-4D79-9D44-60CB133BC78F},91,33820.6371729306,773.162119340458
29606,55022.0512,N,201900917,260000,2019/01/21 08:00:00+00,{26A84B37-FD7A-4E74-AE08-5EA86307A39C},11,20130.6872136197,637.17066415336
29607,55024.0238,N,201900422,259750,2019/01/10 08:00:00+00,{153E18D4-7C4E-49BB-9963-07C731921B99},11,32664.8304235297,837.154916631656
29608,34032.1411,N,201900382,295000,2019/01/04 08:00:00+00,{09947874-AB2C-4E56-840A-31F485089321},11,12676.682910014,455.232102405022
29609,34044.0203,N,201900492,288000,2019/01/09 08:00:00+00,{D1DE747F-CA5C-4D75-835E-2CCB005FCA7F},11,11875.5881015176,440.016541124283
29610,34044.0312,N,201900685,312500,2019/01/11 08:00:00+00,{86581872-C3DF-4D2B-97A1-544F90BFA171},11,12668.5267472118,447.764427218059
29611,34044.1604,N,201900522,425000,2019/01/11 08:00:00+00,{41C9DD2F-52DA-4458-A9EA-645A4350854D},11,11500.9991515998,422.63859161878
29612,34043.3201,N,201900678,302800,2019/01/11 08:00:00+00,{9E78D4B3-A659-4561-9B53-2E1281B3C507},11,10732.6344815041,422.127830985548
29613,34051.1233,N,201900399,530000,2019/01/04 08:00:00+00,{EBA94A8A-25AA-495F-8A95-207587B6B45D},11,7958.84558128915,407.756966712743
29614,34224.9047,N,201900256,386292,2019/01/07 08:00:00+00,{5F9BE5F5-69FA-469C-AF23-E3F042FED982},11,121579.028688125,1450.33481687493
29615,34272.9010,Y,201900294,285000,2019/01/09 08:00:00+00,{F5379CDF-8CBC-4E91-82E4-E37B0468FDD2},91,1711615.93059284,5233.92832792022
29616,34321.9082,N,201900886,650000,2019/01/14 08:00:00+00,{C00E9A44-1BCC-4F19-8747-5DC1046C93ED},11,562018.05397671,3300.40026618682
29617,24244.0205,N,201900914,470000,2019/01/24 08:00:00+00,{BD034CB4-CE60-4A91-BEDA-072BEFBA3EEF},11,137555.764237015,1492.35347045559
29618,24041.0123,N,201900495,525000,2019/01/09 08:00:00+00,{224D3996-5960-4AF2-8CFD-68256C8326CD},11,311133.42335019,2241.12646136975
29619,24074.0802,N,201900744,275000,2019/01/16 08:00:00+00,{0C6D1D4C-1A8D-4F72-8FB0-428C487914D0},11,4999.99765652982,299.99974621015
29620,25361.0010,N,201900681,162000,2019/01/09 08:00:00+00,{6D3424CF-210B-4C7E-8E7B-0A0799C59CB3},11,81790.0930941081,1170.44006942983
29621,36051.2202,Y,201900264,75000,2019/01/07 08:00:00+00,{BD5108B8-49D3-499D-9952-C3FD22199C5B},91,16000.2034998207,520.006020730531
29622,36064.2218,N,201900805,331500,2019/01/01 08:00:00+00,{FEC298B4-B39F-4EB9-9F6B-2F74797E8042},11,8005.78035068331,398.022287021575
29623,36074.2514,N,201900792,230000,2019/01/07 08:00:00+00,{07281790-8783-49F7-BF52-106DB37B7C00},11,9978.62102916073,409.657902900711
29624,36081.4107,N,201900317,320000,2019/01/04 08:00:00+00,{1A7D5879-9C09-46F5-915B-0CEDB882FD25},11,8736.85035387892,383.611637790595
29625,36101.0206,N,201900817,65000,2019/01/11 08:00:00+00,{919717B2-99B5-4F3B-BE64-603338CFEF37},18,7482.41558440973,399.786107720116
29626,36103.0218,Y,201900784,225000,2019/01/16 08:00:00+00,{E117F2C1-8F31-4DBB-8603-D0B61554E49E},91,9646.48933066677,428.620332158177
29627,36103.0209,N,201900930,117000,2019/01/16 08:00:00+00,{56721C0C-A4F2-486C-9135-8035BC593DE8},11,12387.2606395819,447.745535451422
29628,36104.9093,N,201900328,217500,2019/01/08 08:00:00+00,{5A47007D-7A23-4C85-8456-1F6573A2066E},11,157633.136264798,2119.12748010853
29629,36284.0314,N,201900577,140000,2019/01/14 08:00:00+00,{EC385F42-A58F-4892-8D4B-B850AA9CFC79},11,39064.930740352,981.888464403884
29630,36203.0303,N,201900373,250000,2019/01/04 08:00:00+00,{13CF7061-8F3D-44DF-9CE4-E36F8FF3E9E1},11,7936.30863718084,372.843471389859
29631,36302.9059,N,201900940,683000,2019/01/17 08:00:00+00,{52784809-7350-4517-B364-B5D93D35BB6D},11,12179.553298862,462.417676816147
29632,36303.0928,N,201900306,184400,2019/01/08 08:00:00+00,{3463B84B-84EC-460B-AD7A-54E7A5B42B1C},11,8679.40697115133,377.384904936959
29633,36304.0408,N,201900636,120000,2019/01/02 08:00:00+00,{18592D7A-309E-4CDC-BCDC-68EFE14A1D46},11,7679.98245016063,375.999895893639
29634,36182.1705,Y,201900659,135000,2019/01/16 08:00:00+00,{E3A8C8DE-F4CD-43D1-AF85-233CC5B91864},91,27209.3002105511,795.663970004252
29635,36182.1704,Y,201900659,135000,2019/01/16 08:00:00+00,{60AA3F4A-92C8-4B83-9794-B67A33BB98D8},91,10254.8908474516,447.789296842184
29636,36182.1703,Y,201900659,135000,2019/01/16 08:00:00+00,{D3D1D22D-FC69-4250-A7E5-16103C8FE660},91,11793.5289945094,456.72604722986
29637,36182.1805,Y,201900659,135000,2019/01/16 08:00:00+00,{9DB5300D-1689-4734-ABF6-391FF3A0697B},91,19850.2351451482,650.317418462376
29638,36182.1702,Y,201900659,135000,2019/01/16 08:00:00+00,{D1D9A2AE-03C5-41CC-BEC6-FCBDB39F56EA},91,12110.8981924538,462.733617956927
29639,36182.1701,Y,201900659,135000,2019/01/16 08:00:00+00,{641DCE5A-2083-499D-841D-9E44B2FEA80A},91,11585.9545533761,448.999245068652
29640,36182.1804,Y,201900659,135000,2019/01/16 08:00:00+00,{64F0342D-A9FE-473D-9478-D31C05FAC74F},91,17887.7984246441,623.053160221038
29641,36182.1803,Y,201900659,135000,2019/01/16 08:00:00+00,{926E5E0F-EE3D-4CD7-BD46-C9B2091C4874},91,22930.2473780802,749.070205592087
29642,36182.1802,Y,201900659,135000,2019/01/16 08:00:00+00,{FF2A8B9D-8FC9-4CA8-91EE-1F1DC2F30122},91,27964.4624470257,875.859514124447
29643,36182.1801,Y,201900659,135000,2019/01/16 08:00:00+00,{2AAA3B10-B443-4380-936B-0A6D5DE71599},91,33823.4557242675,1072.07995467405
29644,36173.0425,N,201900747,146000,2019/01/08 08:00:00+00,{DF86370C-45D3-4C7C-9D98-197F6106D1BE},11,5839.1494703461,327.730631124702
29645,36184.2738,N,201900912,223650,2019/01/18 08:00:00+00,{0A1C8EF3-E62C-41D9-8B2D-1E9956D0B5D3},12,11825.9935578406,444.821210551287
29646,36174.1602,N,201900633,1425000,2019/01/11 08:00:00+00,{B311F43C-5D28-44D6-AD06-0FA1DBA2201A},65,55050.9390258948,1049.38592606512
29647,26124.1614,Y,201900894,45000,2019/01/02 08:00:00+00,{E4AD3318-801A-419A-8E4A-27291C12A021},91,7104.79031445692,360.835463054708
29648,26132.1501,N,201900292,760000,2019/01/08 08:00:00+00,{24BC408A-7AE8-4747-B517-CD6C50DE9132},11,26390.4673033522,720.574701728482
29649,26134.1007,N,201900377,447500,2019/01/03 08:00:00+00,{B4B8F7D6-55E2-4EDE-A726-4C283630B142},11,10863.0826688693,426.250280340593
29650,26241.1008,N,201900555,235000,2019/01/07 08:00:00+00,{35765821-6708-403F-9317-9511226928F9},11,5999.99001592478,339.998602463988
29651,26241.2034,N,201900778,305000,2019/01/17 08:00:00+00,{0E338588-7AE1-4180-A88B-A36072EA086A},11,15119.2734783196,515.915389625262
29652,26244.2303,N,201900494,313000,2019/01/09 08:00:00+00,{B7310319-3C8E-4680-8729-0B23ECC03B28},11,11102.6983184826,433.203679745364
29653,26253.2209,N,201900921,225000,2019/01/24 08:00:00+00,{50D69AB2-D371-4811-A138-D0BF457EE6EE},11,9020.0536378931,390.337332181299
29654,26253.2008,N,201900751,160000,2019/01/17 08:00:00+00,{2876C178-7150-4282-A7E9-0C4D3C2111CE},11,9358.9675604632,393.978955785896
29655,55114.2304,N,201900449,305000,2019/01/10 08:00:00+00,{3A2A6E51-5C28-409A-A84F-B61FF87B786D},11,6917.24964369526,356.989999278384
29656,55114.2305,N,201900728,340000,2019/01/10 08:00:00+00,{76A93B3B-D94E-40E5-9C18-D2615872884C},11,6868.02541499808,357.349987530768
29657,26262.1601,N,201900627,336000,2019/01/11 08:00:00+00,{4B5E722A-9609-4D77-849E-91808E560E0F},11,18658.651769601,558.21824855473
29658,26263.0513,N,201900440,252000,2019/01/10 08:00:00+00,{E1E76315-B498-4F90-99A2-4DCB59EC8C34},11,9174.41495219763,390.915303039308
29659,37352.0804,N,201900786,199751,2019/01/04 08:00:00+00,{84D40EE9-26B3-498C-AFE1-0E9E379EB34F},11,25696.6561084166,642.171797681731
29660,37341.0119,N,201900867,325000,2019/01/23 08:00:00+00,{44C71360-5923-40A3-B697-46363B0B52DD},11,85757.4878765978,1241.78982358363
29661,37344.1207,N,201900818,205000,2019/01/18 08:00:00+00,{3815730B-26F2-4659-ADD3-73141A705289},11,36159.8877019063,824.612324395584
29662,37264.0106,N,201900732,260000,2019/01/15 08:00:00+00,{17B85B90-9E50-4550-8014-E4720C4E3D90},11,21878.3922445273,657.910351292787
29663,37023.9062,N,201900545,230000,2019/01/10 08:00:00+00,{076B78C8-AFF0-45B7-A01C-B446C6E3726A},18,216622.687913157,1972.21939862511
29664,37161.9087,N,201900668,225000,2019/01/11 08:00:00+00,{41298F0C-6F37-4BC2-8966-C7B4490A0E58},91,220005.60113822,2128.89657704308
29665,37334.9069,N,201900663,380000,2019/01/10 08:00:00+00,{01E5D201-9835-4D29-B9CB-37AA8AF0FDF1},11,162620.939346658,1686.59596369674
29666,37324.0904,N,201900696,262000,2019/01/14 08:00:00+00,{9838CC1A-4EFF-44B1-8DA5-50951F31AC5F},11,10199.9978311302,410.00000902397
29667,37292.1902,N,201900468,330000,2019/01/03 08:00:00+00,{BF6BFC0F-9D46-45DA-9F11-0F0CD92E8304},11,7698.88573018559,357.873124824111
29668,37292.0402,N,201900578,270000,2019/01/10 08:00:00+00,{0B724020-7ADE-418C-BE99-A4EC0F5584F1},11,11890.1806051346,449.908920921832
29669,35033.6001,N,201900692,160000,2019/01/03 08:00:00+00,{98F89E4A-F8F1-4517-BB03-10FB36192F24},11,7355.74186720559,344.9690350616
29670,35033.6026,N,201900841,231000,2019/01/15 08:00:00+00,{119EC3A7-3F5F-4D59-8C68-2187A6135F62},11,7619.81022437337,381.60040240656
29671,38323.9097,N,201900610,710000,2019/01/15 08:00:00+00,{DBC2AC9F-9802-4764-970A-F1F44F00202C},11,425150.78495278,3243.5072749097
29672,38301.9100,N,201900924,476250,2019/01/16 08:00:00+00,{7813D1A8-96E4-4DF4-B471-DAE94053781C},11,433565.436201155,3275.45083477433
29673,35101.2903,N,201900864,140000,2019/01/14 08:00:00+00,{50A19012-F19E-4E47-9810-0CD28E0EB3A3},11,5993.90327922502,339.757902668314
29674,14242.0137,N,201900286,352600,2019/01/01 08:00:00+00,{A7F3334A-4C5C-4EF2-937A-0289BFBFEC15},11,43616.6484846935,923.914838327662
